reached_phase_3_plus,Actual Accrual (% of Target),Enrollment Close Date,Start Date,Actual Accrual (No. of patients),Primary Endpoints Reported Date,Target Accrual,Treatment Duration (Mos.),Treatment Duration Type,Enrollment Duration Type,Trial.ID,Pts/Site/Mo,Primary Completion Date Type,Enrollment Close Date Type,Primary Endpoints Reported Date Type,Pts/Site/Mo Type,Start Date Type,Trial Phase,Primary Completion Date,Enrollment Duration (Mos.),Protocol/Trial ID,Last Full Review,Last Modified Date
0,100.0,,4/11/23,72.0,,72.0,,,,461741,,Actual,,,,Actual,I,5/23/23,,CTR20230637 LLZ-BE-202301 TrialTroveID-461741,6/3/23,6/3/23
0,100.0,11/5/21,10/12/21,66.0,,66.0,0.39,Actual,Actual,419924,83.54,Actual,Actual,,Actual,Actual,I,11/17/21,0.79,BT-XYL-T-BE01 CTR20212516 TrialTroveID-419924,3/14/22,4/13/22
0,,,,,,,,,,294455,,,,,,,Ii,,,TrialTroveID-294455,1/19/17,5/9/23
1,,,,,4/14/20,,,,,374396,,,,Actual,,,Iv,,,TrialTroveID-374396,5/13/20,2/3/22
1,,,,16.0,5/3/07,,1.0,Actual,,80389,,,,Actual,,,Iv,,,TrialTroveID-080389,8/23/10,2/1/22
1,100.0,6/1/07,7/1/03,20.0,12/3/07,20.0,2.0,Actual,Actual,78863,0.21,Actual,Actual,Actual,Actual,Actual,Ii/Iii,8/1/07,47.02,BB-IND 11090 NCT00125203 TrialTroveID-078863,11/1/10,12/2/19
0,,,,28.0,9/13/09,,3.0,Actual,,115413,,,,Actual,,,Ii,,,TrialTroveID-115413,9/16/09,2/1/22
0,,1/8/26,9/1/23,,4/1/28,52.0,19.75,Anticipated,Anticipated,488284,0.92,Anticipated,Anticipated,Anticipated,Anticipated,Anticipated,Ii,9/1/27,28.27,ABCD DRKS00030948 EUCT Number: 2022-502743-35-00 RituxALS01 TrialTroveID-488284,10/12/23,1/28/24
0,104.0,5/25/20,5/30/17,147.0,10/14/22,142.0,6.0,Actual,Actual,297026,0.18,Actual,Actual,Actual,Actual,Actual,Ii,11/23/20,35.86,EudraCT Number: 2016-002382-62 NCT03456882 RNS60 RNS60-ALS TrialTroveID-297026,10/6/20,11/7/23
0,,5/2/26,10/1/24,,,140.0,6.02,Anticipated,Anticipated,292121,,Anticipated,Anticipated,,,Anticipated,Ii,11/1/26,19.0,06.2.1.H6 NCT02988297 TrialTroveID-292121,9/19/23,3/3/24
0,,,3/31/19,52.0,,,,,,423266,,,,,,Actual,Ii,,,TrialTroveID-423266,1/24/24,1/24/24
0,100.0,12/21/16,10/1/15,18.0,11/30/18,18.0,6.0,Actual,Actual,263140,1.23,Actual,Actual,Actual,Actual,Actual,I,6/21/17,14.69,NCT02525471 RNS60-01 TrialTroveID-263140,1/17/18,6/3/23
0,105.0,6/1/20,12/5/18,21.0,5/20/21,20.0,7.26,Anticipated,Anticipated,339079,1.18,Actual,Anticipated,Actual,Anticipated,Actual,Iii,7/1/20,17.87,JMA-IIA00397 jRCT2091220397 ROPALS trial TrialTroveID-339079 UMIN000034954,5/19/22,7/12/23
0,100.0,9/30/22,6/3/21,75.0,10/30/23,75.0,6.0,Actual,Actual,407255,2.36,Actual,Actual,Actual,Actual,Actual,Ii,4/1/23,15.91,EudraCT Number: 2019-002997-30 NCT04937452 TrialTroveID-407255,11/9/23,11/15/23
0,,,,30.0,,,12.0,Actual,,120002,,,,,,,Ii,,,TrialTroveID-120002,12/15/09,2/18/22
0,,,,113.0,,,14.0,Actual,,119994,,,,,,,Ii,,,TrialTroveID-119994,12/14/09,2/8/22
0,,12/30/24,9/1/24,,,36.0,6.0,Anticipated,Anticipated,469676,9.14,Anticipated,Anticipated,,Anticipated,Anticipated,Ii,7/1/25,3.94,APHP190724 EUCT number: 2022-501624-14-00 NCT05860244 TrialTroveID-469676 WALKALS,5/18/23,4/25/24
0,,,12/1/25,,,,,,,507499,,,,,,Anticipated,I,,,TrialTroveID-507499,3/12/24,3/12/24
0,,4/11/09,8/6/08,,,152.0,0.5,Actual,Anticipated,104996,18.54,Anticipated,Anticipated,,Anticipated,Actual,I,4/27/09,8.2,EudraCT Number: 2008-001627-65 NL23897.056.08 TrialTroveID-104996,9/16/13,2/6/23
0,113.0,7/2/09,9/3/08,45.0,,40.0,11.0,Actual,Actual,80566,0.76,Actual,Actual,,Actual,Actual,Ii,6/1/10,9.92,NCT00748501 SB-509-0801 SB-509-801 TrialTroveID-080566,3/30/12,2/7/22
0,,,12/1/22,,,,,,,389934,,,,,,Anticipated,Ii,,,TrialTroveID-389934,2/7/24,2/7/24
0,,,1/22/20,,,40.0,,,,365692,,,,,,Actual,I,,,TrialTroveID-365692,11/23/20,11/3/22
1,,,10/1/08,133.0,12/6/14,,,,,220908,,Actual,,Actual,,Actual,Iv,3/1/14,,TrialTroveID-220908,11/19/14,8/18/22
0,,12/8/13,11/6/13,,,12.0,0.3,Actual,Actual,199178,11.43,Actual,Actual,,Actual,Actual,I,12/17/13,1.05,TrialTroveID-199178 UMIN000012570,5/25/16,2/24/22
1,,3/9/16,9/2/13,,9/19/17,10.0,0.69,Actual,Actual,193085,0.11,Actual,Actual,Actual,Actual,Actual,Iv,3/31/16,30.19,SCOPOLA-D TrialTroveID-193085 UMIN000011494,8/17/16,10/16/17
0,,,2/28/23,,,15.0,,,,460208,,Anticipated,,,,Actual,Iii,3/31/23,,jRCT2031210612 TrialTroveID-460208,12/1/23,12/1/23
0,,12/8/23,9/30/22,,,26.0,2.75,Anticipated,Anticipated,410978,0.61,Anticipated,Anticipated,,Anticipated,Actual,Iii,3/1/24,14.27,AAAT0610 NCT04998305 TrialTroveID-410978,7/20/23,2/4/24
0,100.0,7/31/20,9/19/17,63.0,8/17/23,63.0,4.5,Actual,Actual,313795,0.23,Actual,Actual,Actual,Actual,Actual,Ii,12/15/20,34.37,EudraCT Number: 2016-002399-28 NCT03359538 RAP-ALS TrialTroveID-313795,8/3/21,12/10/23
0,,,9/22/23,,,,,,,501284,,,,,,Actual,I,,,TrialTroveID-501284,1/24/24,1/24/24
0,100.0,6/1/06,4/1/05,40.0,4/1/09,40.0,5.0,Actual,Actual,78808,0.36,Actual,Actual,Actual,Actual,Actual,Iii,11/1/06,14.0,0015 NCT00107770 TrialTroveID-078808,12/14/07,2/8/22
0,,,,30.0,3/4/24,,,,,507036,,,,Actual,,,I,,,TrialTroveID-507036,3/8/24,3/9/24
0,,,,,,,,,,505764,,Anticipated,,,,,I,12/31/24,,PMR 4346-7 TrialTroveID-505764,4/23/24,4/23/24
1,,1/30/24,12/29/22,,,600.0,25.0,Anticipated,Anticipated,448068,1.0,Anticipated,Anticipated,,Anticipated,Actual,Iii,3/1/26,13.05,A35-011 EudraCT Number:2022-002348-33 NCT05619783 PHOENIX TrialTroveID-448068,8/22/23,4/23/24
1,,,3/9/22,,,,,,,427740,,Actual,,,,Actual,Iv,10/14/22,,A35-006 NCT05286372 TrialTroveID-427740,10/27/22,5/1/23
0,79.0,4/1/22,8/5/21,11.0,3/4/24,14.0,1.31,Actual,Actual,410485,1.4,Actual,Actual,Actual,Actual,Actual,Iii,5/11/22,7.86,A35-005 NCT04987671 TrialTroveID-410485,8/5/22,3/29/24
1,111.0,2/1/23,10/28/21,664.0,3/8/24,600.0,8.97,Anticipated,Actual,401791,0.64,Anticipated,Actual,Actual,Actual,Actual,Iii,11/1/23,15.15,A35- 004 PHOENIX A35-004 EudraCT Number: 2021-000250-26 NCT05021536 NL78255.100.21 PHOENIX TrialTroveID-401791,3/11/24,5/2/24
1,,12/30/21,11/22/20,28.0,,,12.0,Actual,Actual,382605,0.42,Actual,Actual,,Actual,Actual,Ii/Iii,12/30/22,13.25,A35-003 NCT04516096 TrialTroveID-382605,4/10/23,4/15/23
0,72.0,8/31/18,3/29/18,95.0,,132.0,30.0,Actual,Actual,321850,9.33,Actual,Actual,,Actual,Actual,Ii,3/1/21,5.09,AMX-3500-OLE CENTAUR-OLE NCT03488524 TrialTroveID-321850,7/22/21,4/13/23
1,104.0,3/4/19,6/22/17,137.0,12/17/19,132.0,6.0,Actual,Actual,282879,0.27,Actual,Actual,Actual,Actual,Actual,Ii/Iii,9/2/19,20.37,AMX-3500 CENTAUR CENTAUR ALS NCT03127514 TrialTroveID-282879,11/8/19,1/24/24
0,,,,,,,,,,90292,,,,,,,I,,,TrialTroveID-090292,1/22/09,2/24/23
0,,1/31/24,8/17/21,,,120.0,15.94,Anticipated,Anticipated,369700,1.02,Anticipated,Anticipated,,Anticipated,Actual,Ii,5/30/25,29.49,ACTRN12620000236998 SEL002 TrialTroveID-369700 U1111-1248-2724,2/19/24,2/19/24
0,80.0,11/13/19,8/24/17,12.0,,15.0,13.8,Actual,Actual,314139,0.45,Actual,Actual,,Actual,Actual,Iii,1/6/21,26.65,ACTRN12617001218381 SEL001 TrialTroveID-314139,2/20/20,5/29/22
1,92.0,1/1/06,4/1/05,165.0,12/1/07,180.0,12.0,Actual,Actual,79100,,Actual,Actual,Actual,,Actual,Iii,1/1/07,9.0,04/182-0 NCT00136110 TrialTroveID-079100,4/9/09,2/7/22
0,,,,,,,,,,480959,,,,,,,I,,,TrialTroveID-480959,4/3/24,4/3/24
0,113.0,7/1/09,3/1/07,45.0,2/2/11,40.0,12.0,Actual,Actual,86066,0.8,Actual,Actual,Actual,Actual,Actual,Ii,7/1/10,28.0,FARM53XBKT NCT00635960 SLA_GH_1 TrialTroveID-086066,3/31/11,8/23/11
0,,1/1/25,12/30/19,,,56.0,2.79,Anticipated,Anticipated,355943,0.1,Anticipated,Anticipated,,Anticipated,Actual,Ii,3/27/25,60.12,CBLZ945C12201 EudraCT Number: 2019-000826-22 NCT04066244 TrialTroveID-355943,2/13/24,4/26/24
0,,,,26.0,1/15/15,,6.0,Actual,,315798,,,,Actual,,,Ii,,,TrialTroveID-315798,1/4/18,1/5/18
0,,,,,,,,,,184617,,,,,,,I,,,TrialTroveID-184617,8/21/18,11/17/20
1,,,10/1/12,16.0,,,,,,225247,,Actual,,,,Actual,Iii,10/1/14,,AOM 07225 DOSERAL NCT01160263 P080402,,5/13/15
0,,3/2/24,7/3/23,,,112.0,1.97,Anticipated,Anticipated,405962,3.5,Anticipated,Anticipated,,Anticipated,Actual,I,5/1/24,7.99,NCT05882695 SPG302-ALS-001 TrialTroveID-405962,9/15/23,4/22/24
0,,,,,,,,,,495558,,,,,,,I,,,TrialTroveID-495558,12/11/23,12/11/23
0,,,12/1/08,,,,,,,231463,,Actual,,,,Anticipated,Ii,8/1/13,,NCT01984814 NGBSI-04,,10/23/18
1,,,,78.0,3/8/13,,,,,182938,,,,Actual,,,Iv,,,TrialTroveID-182938,3/11/13,2/22/22
0,,,12/1/17,,,,,,,283348,,,,,,Anticipated,I,,,TrialTroveID-283348,7/24/18,2/25/22
0,100.0,4/8/10,5/1/09,446.0,,446.0,0.0,Actual,Actual,115972,,Actual,Actual,,,Actual,Ii,4/8/10,11.24,ALS-TAL-201-OL ALSTAR OL NCT00982150 TrialTroveID-115972,5/20/10,2/8/22
0,,12/19/09,10/1/09,,,135.0,0.5,Actual,Actual,114416,51.92,Actual,Actual,,Actual,Actual,I,1/1/10,2.6,NCT00964730 R09-0539 TAL-TQT-101 TrialTroveID-114416,3/31/10,2/24/22
0,,8/26/09,5/1/09,,,10.0,0.5,Actual,Anticipated,106544,20.0,Actual,Anticipated,,Anticipated,Actual,I,9/15/09,0.5,NCT00868361 TAL-MB-100 TrialTroveID-106544,11/13/09,2/24/22
0,104.0,4/8/09,9/29/08,559.0,5/17/10,540.0,12.0,Actual,Actual,80706,3.56,Actual,Actual,Actual,Actual,Actual,Ii,4/8/10,6.28,AL-STAR201 ALS-TAL-201 ALS-TAL-201 (ALSTAR) ALSTAR EudraCT Number: 2008-002062-62 NCT00696332 TrialTroveID-080706,7/29/10,2/7/22
0,,,,60.0,8/5/09,,9.0,Actual,,80705,,,,Actual,,,Ii,,,TrialTroveID-080705,1/5/10,4/12/23
0,,,,,,,,,,405146,,,,,,,I,,,TrialTroveID-405146,7/29/23,7/29/23
0,,12/17/22,12/7/21,,,22.0,31.5,Anticipated,Anticipated,387494,1.78,Anticipated,Anticipated,,Anticipated,Actual,I,8/1/25,12.33,BASEC2021-01141 NCT04976127 NEON SNCTP000004631 TLN/PD/1 TrialTroveID-387494,11/14/23,3/30/24
0,60.0,1/2/03,1/1/01,60.0,12/8/05,100.0,24.0,Actual,Actual,79072,2.5,Actual,Actual,Actual,Actual,Actual,Ii,1/1/05,24.0,2000-486 NCT00214110 TrialTroveID-079072,12/13/07,2/18/22
0,100.0,3/2/12,3/1/11,60.0,12/7/13,60.0,9.0,Actual,Actual,139062,0.5,Actual,Actual,Actual,Actual,Actual,Ii,12/1/12,12.1,NCT01257581 SDALS-001 TrialTroveID-139062,12/4/13,4/25/24
0,,,,,,20.0,,,,260538,,,,,,,Ii,,,201306028 TrialTroveID-260538,1/28/20,2/18/22
0,100.0,9/17/18,4/1/14,20.0,5/29/20,20.0,12.0,Actual,Actual,211170,0.37,Actual,Actual,Actual,Actual,Actual,Iii,9/17/19,53.55,201307022 NCT02166944 TrialTroveID-211170,9/20/19,2/22/22
1,,9/30/23,10/25/21,,,184.0,18.0,Anticipated,Anticipated,460915,0.35,Anticipated,Anticipated,,Anticipated,Actual,Iii,3/31/25,23.18,H2020/755094/2017/OLE NCT05753852 TrialTroveID-460915 TUDCA-ALS OLE,10/30/23,10/30/23
1,77.0,7/1/22,2/22/19,337.0,,440.0,18.01,Anticipated,Anticipated,327506,0.33,Anticipated,Anticipated,,Anticipated,Actual,Iii,12/31/23,40.27,EudraCT Number: 2018-002722-22 H2020/755094/2017/IT-01 NCT03800524 NL69414.041.19 TrialTroveID-327506 TUDCA-ALS,7/6/23,1/12/24
0,113.0,7/1/10,10/8/08,34.0,8/5/14,30.0,12.0,Actual,Actual,107044,1.64,Actual,Actual,Actual,Actual,Actual,Ii,7/1/11,20.73,EudraCT Number: 2007-001592-10 NCT00877604 TrialTroveID-107044 TUDCA 20071 TUDCA-ALS TUDCA200701,12/3/14,9/23/23
1,,2/28/22,9/1/21,,,204.0,58.05,Anticipated,Anticipated,421812,2.3,Anticipated,Anticipated,,Anticipated,Anticipated,Iv,12/31/26,5.91,ChiCTR2100054894 TrialTroveID-421812,1/3/22,1/5/22
0,,,1/1/02,,,,,,,224775,,Actual,,,,Actual,Ii,10/1/02,,CTCH346 0102 NCT00036413,,11/22/11
0,,,8/30/21,,,20.0,,,,435690,,Anticipated,,,,Actual,Other,12/30/25,,2103570362 NCT04920318 PPA,,10/2/23
0,100.0,11/7/21,10/16/20,54.0,5/31/22,54.0,4.5,Actual,Actual,370517,0.33,Actual,Actual,Actual,Actual,Actual,Ii,3/24/22,12.72,AT-1501-A201 NCT04322149 TrialTroveID-370517,6/4/22,6/30/23
0,400.0,,11/28/18,32.0,6/4/21,8.0,,,,321213,,Actual,,Actual,,Actual,I,11/18/19,,TrialTroveID-321213,1/23/20,1/20/23
0,61.0,10/28/15,1/1/15,11.0,,18.0,24.0,Actual,Actual,219300,0.56,Actual,Actual,,Actual,Actual,I,10/28/15,9.86,EudraCT Number: 2012-005034-11 NCT02269436 NL51030.041.14 sNN0029-004 TrialTroveID-219300,1/28/16,1/28/16
0,83.0,10/28/15,1/15/15,15.0,12/1/16,18.0,3.0,Actual,Actual,182767,0.8,Actual,Actual,Anticipated,Actual,Actual,Iii,10/28/15,9.4,EudraCT Number: 2012-001026-10 NCT01999803 NL45580.041.13 sNN0029-003 TrialTroveID-182767,11/6/15,1/29/16
0,83.0,,6/1/09,15.0,,18.0,,,,148779,,Actual,,,,Actual,Iii,10/28/15,,NCT01384162 sNN0029-002 TrialTroveID-148779,1/28/16,2/1/22
1,,,12/1/15,,12/1/16,,,,,119257,,,,Anticipated,,Anticipated,Ii/Iii,,,TrialTroveID-119257,11/6/15,2/15/22
0,100.0,3/1/11,12/1/08,18.0,12/5/14,18.0,3.0,Actual,Actual,101532,0.67,Actual,Actual,Actual,Actual,Actual,Iii,6/1/11,27.0,NCT00800501 sNN0029-001 TrialTroveID-101532,11/19/14,2/1/22
0,,9/30/23,8/2/21,,8/2/24,50.0,6.0,Anticipated,Anticipated,422412,1.93,Anticipated,Anticipated,Anticipated,Anticipated,Actual,I,3/31/24,25.94,15775 301752 CPMS 51286 EudraCT number: 2021-003345-38 ISRCTN45028842 PID 15775 TrialTroveID-422412 TRUST,8/29/23,12/26/23
0,,,10/1/92,,,,,,,224330,,,,,,Actual,Ii,,,199/11792 NCT00004771 OSU-92H0325,,6/23/05
0,,4/22/22,10/16/20,,10/2/23,150.0,5.82,Anticipated,Anticipated,388768,0.83,Anticipated,Anticipated,Actual,Anticipated,Actual,Ii,10/16/22,18.18,ChiCTR2000039689 TrialTroveID-388768,4/26/23,10/4/23
0,96.0,11/1/07,2/1/05,23.0,11/3/08,24.0,9.0,Actual,Actual,78850,0.7,Actual,Actual,Actual,Actual,Actual,Ii,8/1/08,33.0,ALS-001 NCT00140452 TrialTroveID-078850,12/8/07,2/7/22
0,93.0,,12/1/05,37.0,9/14/07,40.0,,,,78683,,,,Actual,,Actual,Ii,,,NCT00231140 THL-ALS01 TrialTroveID-078683,7/1/08,5/28/10
0,,,12/1/25,,,98.0,3.5,Anticipated,,417476,,,,,,Anticipated,Ii,,,NCT05105958 TIDALS TIDALS_01 TrialTroveID-417476,11/22/21,6/21/23
0,93.0,10/12/10,3/19/10,67.0,12/13/10,72.0,,,Anticipated,122346,0.66,Actual,Anticipated,Actual,Anticipated,Actual,Ii,11/1/10,6.8,CY 4021 NCT01089010 TrialTroveID-122346,5/18/12,11/20/23
0,100.0,,11/9/09,24.0,1/27/10,24.0,0.25,Actual,,118382,,,,Actual,,Actual,I,,,CY 4012 TrialTroveID-118382,3/2/10,2/24/22
0,,,6/18/09,69.0,1/11/10,,0.12,Actual,,108007,,,,Actual,,Actual,I,,,CY 4011 TrialTroveID-108007,12/7/10,6/3/22
1,80.0,9/28/18,10/17/16,280.0,3/5/20,350.0,0.92,Actual,Actual,284709,0.17,Actual,Actual,Actual,Actual,Actual,Iii,10/26/18,23.36,20160683 CY 4033 EudraCT Number: 2016-002629-13 F17004 NCT02936635 NL59871.041.17 TrialTroveID-284709 VIGOR-ALS VITALITY-ALS- EXT,12/21/18,5/1/24
1,124.0,8/17/16,7/14/15,744.0,11/21/17,600.0,6.7,Actual,Actual,261308,0.72,Actual,Actual,Actual,Actual,Actual,Iii,3/9/17,13.14,20150619 CY 4031 EudraCT Number: 2014-005413-23 NCT02496767 NL54137.041.15 REec-2016-2095 TrialTroveID-261308 VITALITY-ALS,12/6/17,1/23/24
0,105.0,12/20/13,10/23/12,711.0,4/25/14,680.0,3.0,Actual,Actual,166541,0.68,Actual,Actual,Actual,Actual,Actual,Ii,3/21/14,13.9,BENEFIT-ALS C_FN_Cyto 4026 CY 4026 CY4026 DeNDRoN 098 EudraCT Number: 2012-004987-23 NCT01709149 NL42947.041.12 TrialTroveID-166541 UKCRN ID: 13984,1/27/15,2/18/24
0,113.0,1/31/12,11/29/11,27.0,4/25/12,24.0,1.0,Actual,Actual,155650,1.19,Actual,Actual,Actual,Actual,Actual,Ii,3/1/12,2.07,CY 4025 NCT01486849 TrialTroveID-155650,5/31/16,2/1/22
0,,,4/18/11,,10/27/11,,,,,142278,,,,Actual,,Actual,I,,,CY 4013 TrialTroveID-142278,10/31/11,2/24/22
0,102.0,2/7/12,6/21/11,49.0,4/25/12,48.0,0.75,Actual,Actual,139315,0.64,Actual,Actual,Actual,Actual,Actual,Ii,3/1/12,7.6,CY 4024 NCT01378676 TrialTroveID-139315,3/15/12,2/18/22
0,100.0,,11/6/23,48.0,,48.0,,,,496378,,Actual,,,,Actual,I,12/6/23,,CTR20233326 DUXACT-2310019 TrialTroveID-496378,3/17/24,3/17/24
0,100.0,,7/21/23,66.0,,66.0,,,,442676,,Actual,,,,Actual,I,9/17/23,,CTR20231984 DUXACT-2305053 TrialTroveID-442676,3/12/24,3/12/24
0,92.0,3/12/18,11/1/15,22.0,12/18/19,24.0,4.0,Actual,Actual,221108,0.16,Actual,Actual,Actual,Actual,Actual,Ii,7/11/18,28.32,2015TCZALS-001 NCT02469896 TCZALS-001 TrialTroveID-221108,8/3/18,4/26/24
1,,,,10.0,11/15/23,,,,,501003,,,,Actual,,,Iv,,,TrialTroveID-501003,1/23/24,2/10/24
1,,,,,,,,,,409676,,,,,,,Iii,,,233AS001 NCT04972487 TrialTroveID-409676,6/2/23,11/27/23
1,,8/7/25,5/7/21,,12/31/27,150.0,24.0,Anticipated,Anticipated,339454,0.1,Anticipated,Anticipated,Anticipated,Anticipated,Actual,Ii/Iii,8/7/27,51.05,233AS303 ATLAS EudraCT Number: 2020-004590-51 jRCT2071210032 NCT04856982 PMR 4436-1 TrialTroveID-339454,3/4/24,3/6/24
0,40.0,5/1/21,12/20/18,8.0,,20.0,1.31,Actual,Actual,338255,0.14,Actual,Actual,,Actual,Actual,I,6/10/21,28.35,233HV101 NCT03764488 TrialTroveID-338255,7/20/21,6/23/23
1,75.0,6/14/17,4/14/17,138.0,,183.0,84.0,Anticipated,Anticipated,296928,2.3,Anticipated,Anticipated,,Anticipated,Actual,Iii,6/13/24,2.0,233AS102 EudraCT Number: 2016-003225-41 JapicCTI-205111 jRCT2080225019 NCT03070119 TrialTroveID-296928 VALOR OLE,2/26/24,3/27/24
1,97.0,9/30/20,12/11/15,178.0,10/17/21,183.0,9.47,Actual,Actual,269503,0.08,Actual,Actual,Actual,Actual,Actual,Iii,7/15/21,57.69,233AS101 EudraCT Number: 2015-004098-33 JapicCTI-194777 jRCT2080224702 NCT02623699 Pro00021877 TrialTroveID-269503 VALOR,7/27/21,3/27/24
0,69.0,12/1/11,3/5/10,22.0,4/25/12,32.0,0.25,Actual,Actual,105508,0.26,Actual,Actual,Actual,Actual,Actual,I,12/9/11,20.9,ISIS 333611 SOD1 ISIS 333611- CS1 NCT01041222 TrialTroveID-105508,4/5/13,8/2/23
0,93.0,9/9/14,7/1/11,28.0,6/2/21,30.0,0.75,Actual,Actual,238799,0.37,Actual,Actual,Actual,Actual,Actual,Ii,10/1/14,38.31,AAAF4151 NCT00604591 TrialTroveID-238799,9/19/18,5/31/21
0,,,12/1/22,,,,,,,433813,,,,,,Anticipated,Ii,,,TrialTroveID-433813,1/4/24,1/4/24
0,115.0,,12/8/21,78.0,6/2/22,68.0,,,,411005,,,,Actual,,Actual,I,,,TrialTroveID-411005,6/4/22,6/4/22
0,77.0,4/28/23,4/2/20,23.0,,30.0,0.0,Actual,Actual,370642,0.12,Actual,Actual,,Actual,Actual,Iii,4/28/23,36.85,CT1SNR1611ALS1 KCT0004911 NCT04326283 TrialTroveID-370642,6/16/23,8/2/23
0,,,9/1/14,,,20.0,12.0,Actual,,192426,,,,,,Anticipated,Iii,,,TrialTroveID-192426,5/6/15,2/2/22
0,,3/2/23,12/1/21,,,30.0,9.0,Anticipated,Anticipated,197470,0.5,Anticipated,Anticipated,,Anticipated,Anticipated,Iii,12/1/23,14.98,ALTA-BOLT NCT02478450 QALS-101 TrialTroveID-197470,4/15/23,4/15/23
1,,4/22/24,3/30/23,,,70.0,6.0,Anticipated,Actual,446326,0.32,Anticipated,Actual,,Actual,Actual,Iv,10/22/24,12.79,NCT05597436 SLS-005-EAP TrialTroveID-446326,4/25/24,4/25/24
0,,,4/4/23,,,70.0,6.0,Anticipated,,444199,,,,,,Actual,I,,,TrialTroveID-444199,1/20/24,1/20/24
0,,9/1/22,7/18/22,,7/1/23,18.0,0.95,Anticipated,Anticipated,426932,6.08,Anticipated,Anticipated,Anticipated,Anticipated,Actual,Ii,9/30/22,1.48,ACTRN12621001755820 SLS-005-204 TrialTroveID-426932,4/4/24,4/4/24
1,101.0,2/13/23,2/21/22,161.0,,160.0,6.34,Actual,Actual,381547,0.26,Actual,Actual,,Actual,Actual,Ii/Iii,8/25/23,11.74,2019P003518E HEALEY ALS - Regimen E NCT05136885 TrialTroveID-381547,11/18/23,4/21/24
0,63.0,,6/1/08,19.0,12/8/09,30.0,,,,93634,,Actual,,Actual,,Actual,Iii,11/1/09,,20071808 NCT00919555 PNA TrialTroveID-093634,3/13/12,11/11/19
0,100.0,12/30/16,1/1/16,10.0,11/7/17,10.0,4.0,Actual,Actual,275427,0.84,Actual,Actual,Actual,Actual,Actual,Ii,5/1/17,11.96,1307014081 NCT02716662 TrialTroveID-275427,1/9/18,8/22/18
0,,,,30.0,,,,,,512076,,,,,,,I,,,BHV4157-108 TrialTroveID-512076,4/13/24,4/15/24
0,,,,8.0,,,,,,512073,,,,,,,I,,,BHV4157- 103 TrialTroveID-512073,4/13/24,4/15/24
0,,,,58.0,,,,,,512071,,,,,,,I,,,BHV4157-101 TrialTroveID-512071,4/13/24,4/15/24
0,,,,16.0,3/7/24,,,,,512045,,,,Actual,,,I,,,BHV4157-104 TrialTroveID-512045,4/10/24,4/23/24
0,150.0,9/26/18,6/21/18,15.0,12/24/19,10.0,6.0,Actual,Actual,323085,4.7,Actual,Actual,Actual,Actual,Actual,Iii,3/28/19,3.19,NCT03506425 PALS Pro00092250 TrialTroveID-323085,4/12/19,4/26/24
0,58.0,1/22/23,6/29/21,21.0,,36.0,4.0,Actual,Actual,386811,0.37,Actual,Actual,,Actual,Actual,Ii,5/24/23,18.8,ACTRN12620000945921 EudraCT Number: 2020-005018-17 MetFlex MetFlex-003 NCT04788745 NL75615.041.20 TrialTroveID-386811,7/23/23,7/23/23
0,,,,,,,,,,490028,,,,,,,I,,,TrialTroveID-490028,10/26/23,10/26/23
1,,1/12/25,6/14/21,,,95.0,16.59,Anticipated,Anticipated,389024,0.12,Anticipated,Anticipated,,Anticipated,Actual,Iii,6/1/26,43.0,BASEC2023-01222 EudraCT Number: 2020-005522-28 FUS-ALS ION363-CS1 NCT04768972 NL78827.000.22 SNCTP000005657 TrialTroveID-389024,4/17/24,4/17/24
1,86.0,7/31/11,8/10/06,513.0,10/23/13,600.0,12.0,Actual,,79062,,Actual,Actual,Actual,,Actual,Iii,7/30/12,,CEF-ALS -2006 CEF-ALS-2006 NCT00349622 NINDS NINDS CRC TrialTroveID-079062,12/12/13,11/26/22
1,,6/1/07,1/1/06,131.0,8/1/08,,3.0,Actual,Actual,121975,,Actual,Actual,Actual,,Actual,Iv,9/1/07,17.0,TrialTroveID-121975,2/5/10,2/5/10
0,,7/1/04,11/1/02,,,100.0,9.0,Actual,Actual,80604,0.83,Actual,Actual,,Actual,Actual,Ii,4/1/05,20.0,TrialTroveID-080604,12/10/07,2/15/22
0,,,1/1/02,26.0,4/16/08,,,,,87393,,,,Actual,,Actual,Ii,,,TrialTroveID-087393,10/21/10,2/15/22
1,5.0,2/28/19,7/21/15,2.0,,40.0,3.0,Actual,Actual,283695,0.05,Actual,Actual,,Actual,Actual,Iv,5/30/19,43.3,22974 NCT02851914 TrialTroveID-283695,1/14/20,1/17/20
1,100.0,3/12/18,6/7/16,97.0,,97.0,6.0,Actual,Actual,278122,4.59,Actual,Actual,,Actual,Actual,Iv,9/10/18,21.13,9632 NCT02756104 TrialTroveID-278122 VITALS,6/1/20,2/25/22
0,100.0,,,18.0,1/1/10,18.0,1.0,Actual,,119185,,,,Actual,,,Ii,,,TrialTroveID-119185,11/26/09,8/30/12
1,,11/30/06,3/1/05,80.0,8/23/11,,7.0,Actual,Actual,121977,1.27,Actual,Actual,Actual,Actual,Actual,Iii,7/1/07,21.0,TrialTroveID-121977,1/31/10,5/19/23
